Package,Module,Smell,Class/Module,Line no,File,Details
tensorlayer_RLzoo.rlzoo.algorithms.a3c,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/a3c/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.algorithms.ac,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/ac/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.algorithms.ddpg,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/ddpg/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.algorithms.dppo,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/dppo/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.algorithms.pg,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/pg/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.algorithms.ppo,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/ppo/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.algorithms.sac,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/sac/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.algorithms.td3,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/td3/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.algorithms.trpo,default,Multifaceted abstraction,default,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/algorithms/trpo/default.py,"Class 'default' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.common,env_wrappers,Insufficient modularization,env_wrappers,1,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/common/env_wrappers.py,"Module 'env_wrappers' is insufficiently modularized with NOPM: 3, WMC: 120, NOM: 6."
tensorlayer_RLzoo.rlzoo.common,env_wrappers,Multifaceted abstraction,FireResetEnv,218,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/common/env_wrappers.py,"Class 'FireResetEnv' has a high LCOM value of 1, indicating it may have multiple responsibilities."
tensorlayer_RLzoo.rlzoo.common,policy_networks,Broken modularization,StochasticContinuousPolicyNetwork,18,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/common/policy_networks.py,Class 'StochasticContinuousPolicyNetwork' contains only data members without any method implementations.
tensorlayer_RLzoo.rlzoo.interactive,components,Broken modularization,EnvInfoViewer,136,/Volumes/BrokeExt/NICHE/tensorlayer_RLzoo/rlzoo/interactive/components.py,Class 'EnvInfoViewer' contains only data members without any method implementations.
