Package,Module,Smell,Class/Module,Line no,File,Details
vanvalenlab_deepcell-tf.deepcell,_version,Broken modularization,_version,1,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/_version.py,Module '_version' contains only data members without any method implementations.
vanvalenlab_deepcell-tf.deepcell,losses,Multifaceted abstraction,losses,1,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/losses.py,"Class 'losses' has a high LCOM value of 1, indicating it may have multiple responsibilities."
vanvalenlab_deepcell-tf.deepcell,running_test,Multifaceted abstraction,RunningTests,40,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/running_test.py,"Class 'RunningTests' has a high LCOM value of 1, indicating it may have multiple responsibilities."
vanvalenlab_deepcell-tf.deepcell,training,Multifaceted abstraction,training,1,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/training.py,"Class 'training' has a high LCOM value of 1, indicating it may have multiple responsibilities."
vanvalenlab_deepcell-tf.deepcell.applications,application,Wide hierarchy,Application,0,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/applications/application.py,Class 'Application' has a wide hierarchy with 6 direct subclasses.
vanvalenlab_deepcell-tf.deepcell.applications,mesmer,Multifaceted abstraction,mesmer,1,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/applications/mesmer.py,"Class 'mesmer' has a high LCOM value of 1, indicating it may have multiple responsibilities."
vanvalenlab_deepcell-tf.deepcell.applications,mesmer_test,Multifaceted abstraction,mesmer_test,1,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/applications/mesmer_test.py,"Class 'mesmer_test' has a high LCOM value of 1, indicating it may have multiple responsibilities."
vanvalenlab_deepcell-tf.deepcell.data,tracking,Multifaceted abstraction,tracking,1,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/data/tracking.py,"Class 'tracking' has a high LCOM value of 1, indicating it may have multiple responsibilities."
vanvalenlab_deepcell-tf.deepcell.data,tracking_test,Multifaceted abstraction,TestTrack,75,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/data/tracking_test.py,"Class 'TestTrack' has a high LCOM value of 1, indicating it may have multiple responsibilities."
vanvalenlab_deepcell-tf.deepcell.datasets,dynamic_nuclear_net,Broken hierarchy,DynamicNuclearNetSegmentation,57,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/datasets/dynamic_nuclear_net.py,Class 'DynamicNuclearNetSegmentation' and its superclass 'SegmentationDataset' may not share a proper 'IS-A' relationship.
vanvalenlab_deepcell-tf.deepcell.datasets,dynamic_nuclear_net,Broken hierarchy,DynamicNuclearNetTracking,95,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/datasets/dynamic_nuclear_net.py,Class 'DynamicNuclearNetTracking' and its superclass 'TrackingDataset' may not share a proper 'IS-A' relationship.
vanvalenlab_deepcell-tf.deepcell.datasets,spot_net,Broken hierarchy,SpotNet,50,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/datasets/spot_net.py,Class 'SpotNet' and its superclass 'SpotsDataset' may not share a proper 'IS-A' relationship.
vanvalenlab_deepcell-tf.deepcell.datasets,tissue_net,Broken hierarchy,TissueNet,44,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/datasets/tissue_net.py,Class 'TissueNet' and its superclass 'SegmentationDataset' may not share a proper 'IS-A' relationship.
vanvalenlab_deepcell-tf.deepcell.image_generators,image_generators_test,Insufficient modularization,image_generators_test,1,/Volumes/BrokeExt/NICHE/vanvalenlab_deepcell-tf/deepcell/image_generators/image_generators_test.py,"Module 'image_generators_test' is insufficiently modularized with NOPM: 1, WMC: 143, NOM: 1."
