Package,Module,Smell,Class/Module,Line no,File,Details
amzn_xfer.finite_ntk.experiments.cifar,losses,Multifaceted abstraction,losses,1,/Volumes/BrokeExt/NICHE/amzn_xfer/finite_ntk/experiments/cifar/losses.py,"Class 'losses' has a high LCOM value of 1, indicating it may have multiple responsibilities."
amzn_xfer.finite_ntk.experiments.cifar,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/amzn_xfer/finite_ntk/experiments/cifar/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
amzn_xfer.finite_ntk.finite_ntk,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/amzn_xfer/finite_ntk/finite_ntk/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
amzn_xfer.finite_ntk.finite_ntk.lazy,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/amzn_xfer/finite_ntk/finite_ntk/lazy/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
amzn_xfer.finite_ntk.tests.lazy,test_neuraltangent,Multifaceted abstraction,TestNeuralTangent,37,/Volumes/BrokeExt/NICHE/amzn_xfer/finite_ntk/tests/lazy/test_neuraltangent.py,"Class 'TestNeuralTangent' has a high LCOM value of 1, indicating it may have multiple responsibilities."
amzn_xfer.leap.leap,onmiglot,Broken modularization,TaskOmniglot,197,/Volumes/BrokeExt/NICHE/amzn_xfer/leap/leap/onmiglot.py,Class 'TaskOmniglot' contains only data members without any method implementations.
amzn_xfer.synthetic_info_bottleneck,dataloader,Multifaceted abstraction,dataloader,1,/Volumes/BrokeExt/NICHE/amzn_xfer/synthetic_info_bottleneck/dataloader.py,"Class 'dataloader' has a high LCOM value of 1, indicating it may have multiple responsibilities."
amzn_xfer.synthetic_info_bottleneck.utils,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/amzn_xfer/synthetic_info_bottleneck/utils/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
amzn_xfer.xfer-ml.tests,repurposer_test_utils,Multifaceted abstraction,RepurposerTestUtils,25,/Volumes/BrokeExt/NICHE/amzn_xfer/xfer-ml/tests/repurposer_test_utils.py,"Class 'RepurposerTestUtils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
amzn_xfer.xfer-ml.tests.integration,test_workflow,Multifaceted abstraction,SvmWorkflowTestCase,123,/Volumes/BrokeExt/NICHE/amzn_xfer/xfer-ml/tests/integration/test_workflow.py,"Class 'SvmWorkflowTestCase' has a high LCOM value of 1, indicating it may have multiple responsibilities."
