Package,Module,Smell,Class/Module,Line no,File,Details
LoSealL_VideoSuperResolution.Tests,dataset_test,Multifaceted abstraction,DatasetTest,14,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/Tests/dataset_test.py,"Class 'DatasetTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
LoSealL_VideoSuperResolution.Tests,virtualfile_test,Multifaceted abstraction,VirtualFileTest,17,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/Tests/virtualfile_test.py,"Class 'VirtualFileTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
LoSealL_VideoSuperResolution.Tools,NtireHelper,Multifaceted abstraction,NtireHelper,1,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/Tools/NtireHelper.py,"Class 'NtireHelper' has a high LCOM value of 1, indicating it may have multiple responsibilities."
LoSealL_VideoSuperResolution.VSR.Backend.Keras.Framework,Trainer,Broken hierarchy,SRTrainer,27,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/Keras/Framework/Trainer.py,Class 'SRTrainer' and its superclass 'Env' may not share a proper 'IS-A' relationship.
LoSealL_VideoSuperResolution.VSR.Backend.Keras.Models,Model,Wide hierarchy,SuperResolution,0,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/Keras/Models/Model.py,Class 'SuperResolution' has a wide hierarchy with 42 direct subclasses.
LoSealL_VideoSuperResolution.VSR.Backend.TF.Framework,LayersHelper,Insufficient modularization,Layers,17,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/TF/Framework/LayersHelper.py,"Class 'Layers' is insufficiently modularized with NOPM: 12, WMC: 119, NOM: 15."
LoSealL_VideoSuperResolution.VSR.Backend.TF.Framework,LayersHelper,Insufficient modularization,LayersHelper,1,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/TF/Framework/LayersHelper.py,"Module 'LayersHelper' is insufficiently modularized with NOPM: 0, WMC: 119, NOM: 0."
LoSealL_VideoSuperResolution.VSR.Backend.TF.Framework,Trainer,Multifaceted abstraction,Trainer,1,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/TF/Framework/Trainer.py,"Class 'Trainer' has a high LCOM value of 1, indicating it may have multiple responsibilities."
LoSealL_VideoSuperResolution.VSR.Backend.TF.Models,Drsr,Multifaceted abstraction,Drsr,1,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/TF/Models/Drsr.py,"Class 'Drsr' has a high LCOM value of 1, indicating it may have multiple responsibilities."
LoSealL_VideoSuperResolution.VSR.Backend.TF.Models,Gan,Wide hierarchy,GAN,0,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/TF/Models/Gan.py,Class 'GAN' has a wide hierarchy with 11 direct subclasses.
LoSealL_VideoSuperResolution.VSR.Backend.TF.Models,SRFeat,Multifaceted abstraction,SRFeat,1,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/TF/Models/SRFeat.py,"Class 'SRFeat' has a high LCOM value of 1, indicating it may have multiple responsibilities."
LoSealL_VideoSuperResolution.VSR.Backend.TF.Models,SrGan,Multifaceted abstraction,SrGan,1,/Volumes/BrokeExt/NICHE/LoSealL_VideoSuperResolution/VSR/Backend/TF/Models/SrGan.py,"Class 'SrGan' has a high LCOM value of 1, indicating it may have multiple responsibilities."
