Package,Module,Smell,Class/Module,Line no,File,Details
onnx_onnxmltools.onnxmltools.convert.common,_container,Multifaceted abstraction,CoremlModelContainer,50,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/convert/common/_container.py,"Class 'CoremlModelContainer' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.onnxmltools.convert.libsvm.operator_converters,SVMConverter,Multifaceted abstraction,SVMConverter,15,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/convert/libsvm/operator_converters/SVMConverter.py,"Class 'SVMConverter' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.onnxmltools.convert.libsvm.operator_converters,SVMConverter,Multifaceted abstraction,AnyLibSvmConverter,221,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/convert/libsvm/operator_converters/SVMConverter.py,"Class 'AnyLibSvmConverter' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.onnxmltools.convert.lightgbm.operator_converters,LightGbm,Insufficient modularization,LightGbm,1,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/convert/lightgbm/operator_converters/LightGbm.py,"Module 'LightGbm' is insufficiently modularized with NOPM: 5, WMC: 114, NOM: 10."
onnx_onnxmltools.onnxmltools.convert.sparkml,ops_input_output,Multifaceted abstraction,ops_input_output,1,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/convert/sparkml/ops_input_output.py,"Class 'ops_input_output' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.onnxmltools.convert.xgboost.operator_converters,XGBoost,Multifaceted abstraction,XGBRegressorConverter,224,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/convert/xgboost/operator_converters/XGBoost.py,"Class 'XGBRegressorConverter' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.onnxmltools.convert.xgboost.operator_converters,XGBoost,Multifaceted abstraction,XGBClassifierConverter,283,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/convert/xgboost/operator_converters/XGBoost.py,"Class 'XGBClassifierConverter' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.onnxmltools.utils,main,Multifaceted abstraction,main,1,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/utils/main.py,"Class 'main' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.onnxmltools.utils,utils_backend,Multifaceted abstraction,utils_backend,1,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/onnxmltools/utils/utils_backend.py,"Class 'utils_backend' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.tests.catboost,test_CatBoost_converter,Multifaceted abstraction,TestCatBoost,28,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/tests/catboost/test_CatBoost_converter.py,"Class 'TestCatBoost' has a high LCOM value of 1, indicating it may have multiple responsibilities."
onnx_onnxmltools.tests.coreml,test_cml_AllNeuralNetworkConverters,Insufficient modularization,TestNeuralNetworkLayerConverter,28,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/tests/coreml/test_cml_AllNeuralNetworkConverters.py,"Class 'TestNeuralNetworkLayerConverter' is insufficiently modularized with NOPM: 37, WMC: 40, NOM: 37."
onnx_onnxmltools.tests.coreml,test_cml_AllNeuralNetworkConverters,Multifaceted abstraction,TestNeuralNetworkLayerConverter,28,/Volumes/BrokeExt/NICHE/onnx_onnxmltools/tests/coreml/test_cml_AllNeuralNetworkConverters.py,"Class 'TestNeuralNetworkLayerConverter' has a high LCOM value of 1, indicating it may have multiple responsibilities."
