Package,Module,Smell,Class/Module,Line no,File,Details
mljar_mljar-supervised.supervised,automl,Multifaceted abstraction,AutoML,30,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/automl.py,"Class 'AutoML' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised,base_automl,Insufficient modularization,BaseAutoML,55,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/base_automl.py,"Class 'BaseAutoML' is insufficiently modularized with NOPM: 18, WMC: 400, NOM: 100."
mljar_mljar-supervised.supervised,base_automl,Insufficient modularization,base_automl,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/base_automl.py,"Module 'base_automl' is insufficiently modularized with NOPM: 0, WMC: 400, NOM: 0."
mljar_mljar-supervised.supervised,ensemble,Insufficient modularization,Ensemble,31,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/ensemble.py,"Class 'Ensemble' is insufficiently modularized with NOPM: 25, WMC: 83, NOM: 27."
mljar_mljar-supervised.supervised,model_framework,Insufficient modularization,ModelFramework,37,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/model_framework.py,"Class 'ModelFramework' is insufficiently modularized with NOPM: 24, WMC: 79, NOM: 25."
mljar_mljar-supervised.supervised.algorithms,catboost,Broken hierarchy,CBClassifier,373,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/catboost.py,Class 'CBClassifier' and its superclass 'CatBoostAlgorithm' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,catboost,Broken hierarchy,CBRegressor,425,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/catboost.py,Class 'CBRegressor' and its superclass 'CatBoostAlgorithm' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,knn,Broken hierarchy,KNeighborsAlgorithm,64,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/knn.py,Class 'KNeighborsAlgorithm' and its superclass 'KNNFit' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,knn,Broken hierarchy,KNeighborsRegressorAlgorithm,81,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/knn.py,Class 'KNeighborsRegressorAlgorithm' and its superclass 'KNNFit' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,knn,Broken modularization,KNeighborsAlgorithm,64,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/knn.py,Class 'KNeighborsAlgorithm' contains only data members without any method implementations.
mljar_mljar-supervised.supervised.algorithms,knn,Broken modularization,KNeighborsRegressorAlgorithm,81,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/knn.py,Class 'KNeighborsRegressorAlgorithm' contains only data members without any method implementations.
mljar_mljar-supervised.supervised.algorithms,knn,Multifaceted abstraction,KNNFit,24,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/knn.py,"Class 'KNNFit' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.algorithms,lightgbm,Broken hierarchy,LgbmClassifier,354,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/lightgbm.py,Class 'LgbmClassifier' and its superclass 'LightgbmAlgorithm' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,lightgbm,Broken hierarchy,LgbmRegressor,395,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/lightgbm.py,Class 'LgbmRegressor' and its superclass 'LightgbmAlgorithm' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,nn,Broken hierarchy,MLPAlgorithm,66,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/nn.py,Class 'MLPAlgorithm' and its superclass 'NNFit' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,nn,Broken hierarchy,MLPRegressorAlgorithm,97,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/nn.py,Class 'MLPRegressorAlgorithm' and its superclass 'NNFit' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,nn,Multifaceted abstraction,NNFit,23,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/nn.py,"Class 'NNFit' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.algorithms,sklearn,Multifaceted abstraction,sklearn,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/sklearn.py,"Class 'sklearn' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.algorithms,sklearn,Wide hierarchy,SklearnAlgorithm,0,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/sklearn.py,Class 'SklearnAlgorithm' has a wide hierarchy with 9 direct subclasses.
mljar_mljar-supervised.supervised.algorithms,xgboost,Broken hierarchy,XgbClassifier,370,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/xgboost.py,Class 'XgbClassifier' and its superclass 'XgbAlgorithm' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,xgboost,Broken hierarchy,XgbRegressor,401,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/xgboost.py,Class 'XgbRegressor' and its superclass 'XgbAlgorithm' may not share a proper 'IS-A' relationship.
mljar_mljar-supervised.supervised.algorithms,xgboost,Multifaceted abstraction,xgboost,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/algorithms/xgboost.py,"Class 'xgboost' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.callbacks,callback,Wide hierarchy,Callback,0,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/callbacks/callback.py,Class 'Callback' has a wide hierarchy with 6 direct subclasses.
mljar_mljar-supervised.supervised.fairness,utils,Multifaceted abstraction,utils,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/fairness/utils.py,"Class 'utils' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.preprocessing,goldenfeatures_transformer,Multifaceted abstraction,goldenfeatures_transformer,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/preprocessing/goldenfeatures_transformer.py,"Class 'goldenfeatures_transformer' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.preprocessing,preprocessing,Insufficient modularization,Preprocessing,29,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/preprocessing/preprocessing.py,"Class 'Preprocessing' is insufficiently modularized with NOPM: 8, WMC: 142, NOM: 10."
mljar_mljar-supervised.supervised.preprocessing,preprocessing,Insufficient modularization,preprocessing,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/preprocessing/preprocessing.py,"Module 'preprocessing' is insufficiently modularized with NOPM: 0, WMC: 142, NOM: 0."
mljar_mljar-supervised.supervised.tuner,mljar_tuner,Insufficient modularization,MljarTuner,31,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/tuner/mljar_tuner.py,"Class 'MljarTuner' is insufficiently modularized with NOPM: 29, WMC: 231, NOM: 34."
mljar_mljar-supervised.supervised.tuner,mljar_tuner,Insufficient modularization,mljar_tuner,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/tuner/mljar_tuner.py,"Module 'mljar_tuner' is insufficiently modularized with NOPM: 0, WMC: 231, NOM: 0."
mljar_mljar-supervised.supervised.utils,additional_metrics,Insufficient modularization,AdditionalMetrics,44,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/additional_metrics.py,"Class 'AdditionalMetrics' is insufficiently modularized with NOPM: 16, WMC: 108, NOM: 16."
mljar_mljar-supervised.supervised.utils,additional_metrics,Insufficient modularization,additional_metrics,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/additional_metrics.py,"Module 'additional_metrics' is insufficiently modularized with NOPM: 0, WMC: 108, NOM: 0."
mljar_mljar-supervised.supervised.utils,data_validation,Multifaceted abstraction,data_validation,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/data_validation.py,"Class 'data_validation' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.utils,metric,Insufficient modularization,metric,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/metric.py,"Module 'metric' is insufficiently modularized with NOPM: 27, WMC: 93, NOM: 27."
mljar_mljar-supervised.supervised.utils,metric,Multifaceted abstraction,CatBoostEvalMetricSpearman,231,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/metric.py,"Class 'CatBoostEvalMetricSpearman' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.utils,metric,Multifaceted abstraction,CatBoostEvalMetricPearson,248,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/metric.py,"Class 'CatBoostEvalMetricPearson' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.utils,metric,Multifaceted abstraction,CatBoostEvalMetricAveragePrecision,265,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/metric.py,"Class 'CatBoostEvalMetricAveragePrecision' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.utils,metric,Multifaceted abstraction,CatBoostEvalMetricMSE,284,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/metric.py,"Class 'CatBoostEvalMetricMSE' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.utils,metric,Multifaceted abstraction,CatBoostEvalMetricUserDefined,330,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/utils/metric.py,"Class 'CatBoostEvalMetricUserDefined' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.supervised.validation,validator_base,Multifaceted abstraction,BaseValidator,6,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/supervised/validation/validator_base.py,"Class 'BaseValidator' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_catboost,Multifaceted abstraction,CatBoostRegressorAlgorithmTest,15,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_catboost.py,"Class 'CatBoostRegressorAlgorithmTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_decision_tree,Multifaceted abstraction,DecisionTreeTest,14,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_decision_tree.py,"Class 'DecisionTreeTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_extra_trees,Multifaceted abstraction,ExtraTreesAlgorithmTest,43,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_extra_trees.py,"Class 'ExtraTreesAlgorithmTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_knn,Multifaceted abstraction,KNeighborsAlgorithmTest,36,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_knn.py,"Class 'KNeighborsAlgorithmTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_linear,Multifaceted abstraction,LinearAlgorithmTest,33,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_linear.py,"Class 'LinearAlgorithmTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_nn,Multifaceted abstraction,MLPAlgorithmTest,13,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_nn.py,"Class 'MLPAlgorithmTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_nn,Multifaceted abstraction,MultiClassNeuralNetworkAlgorithmTest,114,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_nn.py,"Class 'MultiClassNeuralNetworkAlgorithmTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_random_forest,Multifaceted abstraction,RandomForestAlgorithmTest,43,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_random_forest.py,"Class 'RandomForestAlgorithmTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_algorithms,test_xgboost,Multifaceted abstraction,XgboostAlgorithmTest,17,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_algorithms/test_xgboost.py,"Class 'XgboostAlgorithmTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_automl,test_automl,Broken modularization,test_automl,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_automl/test_automl.py,Module 'test_automl' contains only data members without any method implementations.
mljar_mljar-supervised.tests.tests_automl,test_automl,Insufficient modularization,AutoMLTest,25,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_automl/test_automl.py,"Class 'AutoMLTest' is insufficiently modularized with NOPM: 28, WMC: 28, NOM: 28."
mljar_mljar-supervised.tests.tests_automl,test_automl_sample_weight,Broken modularization,test_automl_sample_weight,1,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_automl/test_automl_sample_weight.py,Module 'test_automl_sample_weight' contains only data members without any method implementations.
mljar_mljar-supervised.tests.tests_callbacks,test_total_time_constraint,Multifaceted abstraction,TotalTimeConstraintTest,8,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_callbacks/test_total_time_constraint.py,"Class 'TotalTimeConstraintTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_preprocessing,test_label_binarizer,Multifaceted abstraction,LabelBinarizerTest,10,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_preprocessing/test_label_binarizer.py,"Class 'LabelBinarizerTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_preprocessing,test_label_encoder,Multifaceted abstraction,LabelEncoderTest,10,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_preprocessing/test_label_encoder.py,"Class 'LabelEncoderTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_preprocessing,test_preprocessing,Multifaceted abstraction,PreprocessingTest,11,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_preprocessing/test_preprocessing.py,"Class 'PreprocessingTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_preprocessing,test_preprocessing_missing,Multifaceted abstraction,PreprocessingMissingValuesTest,9,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_preprocessing/test_preprocessing_missing.py,"Class 'PreprocessingMissingValuesTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_preprocessing,test_preprocessing_utils,Multifaceted abstraction,PreprocessingUtilsTest,9,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_preprocessing/test_preprocessing_utils.py,"Class 'PreprocessingUtilsTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_preprocessing,test_scale,Multifaceted abstraction,ScaleTest,10,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_preprocessing/test_scale.py,"Class 'ScaleTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_utils,test_compute_additional_metrics,Multifaceted abstraction,ComputeAdditionalMetricsTest,9,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_utils/test_compute_additional_metrics.py,"Class 'ComputeAdditionalMetricsTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
mljar_mljar-supervised.tests.tests_utils,test_metric,Multifaceted abstraction,MetricTest,10,/Volumes/BrokeExt/NICHE/mljar_mljar-supervised/tests/tests_utils/test_metric.py,"Class 'MetricTest' has a high LCOM value of 1, indicating it may have multiple responsibilities."
