Package,Module,Smell,Class/Module,Line no,File,Details
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.bin.gui,gui,Insufficient modularization,SNNToolboxGUI,62,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/bin/gui/gui.py,"Class 'SNNToolboxGUI' is insufficiently modularized with NOPM: 39, WMC: 93, NOM: 41."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.parsing,utils,Insufficient modularization,AbstractModelParser,46,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/parsing/utils.py,"Class 'AbstractModelParser' is insufficiently modularized with NOPM: 31, WMC: 82, NOM: 32."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.parsing,utils,Insufficient modularization,utils,1,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/parsing/utils.py,"Module 'utils' is insufficiently modularized with NOPM: 26, WMC: 180, NOM: 28."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.parsing.model_libs,caffe_input_lib,Rebellious hierarchy,ModelParser,16,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/parsing/model_libs/caffe_input_lib.py,"Class 'ModelParser' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: parse_depthwiseconvolution, get_layer_iterable, get_batchnorm_parameters, get_input_shape, has_weights."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.parsing.model_libs,keras_input_lib,Insufficient modularization,ModelParser,17,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/parsing/model_libs/keras_input_lib.py,"Class 'ModelParser' is insufficiently modularized with NOPM: 21, WMC: 25, NOM: 21."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.parsing.model_libs,keras_input_lib,Rebellious hierarchy,ModelParser,17,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/parsing/model_libs/keras_input_lib.py,"Class 'ModelParser' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: get_layer_iterable, get_type, get_inbound_layers, has_weights, get_input_shape, get_output_shape, parse_pooling, get_activation, get_outbound_layers, parse_concatenate."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.parsing.model_libs,lasagne_input_lib,Rebellious hierarchy,ModelParser,18,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/parsing/model_libs/lasagne_input_lib.py,"Class 'ModelParser' potentially exhibits a rebellious hierarchy; following method(s) rejects the superclass methods: parse_depthwiseconvolution, get_layer_iterable, get_input_shape, get_output_shape, has_weights, get_activation."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.simulation,plotting,Insufficient modularization,plotting,1,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/simulation/plotting.py,"Module 'plotting' is insufficiently modularized with NOPM: 28, WMC: 117, NOM: 28."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.simulation,utils,Insufficient modularization,AbstractSNN,27,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/simulation/utils.py,"Class 'AbstractSNN' is insufficiently modularized with NOPM: 34, WMC: 131, NOM: 35."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.simulation,utils,Insufficient modularization,utils,1,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/simulation/utils.py,"Module 'utils' is insufficiently modularized with NOPM: 17, WMC: 204, NOM: 17."
NeuromorphicProcessorProject_snn_toolbox.snntoolbox.simulation.backends.inisim,temporal_mean_rate_tensorflow,Broken hierarchy,SpikeDense,628,/Volumes/BrokeExt/NICHE/NeuromorphicProcessorProject_snn_toolbox/snntoolbox/simulation/backends/inisim/temporal_mean_rate_tensorflow.py,Class 'SpikeDense' and its superclass 'SpikeLayer' may not share a proper 'IS-A' relationship.
